run,scenario,round,group,modules,utility,cumulative_utility,quality_true,quality_surface,fatal,trust_mean,trust_var,trust_gini,collapse_index,a9_selected,a10_selected
15,baseline,177,TTB-cap,4,100.0,-100.0,1.0,0.75,0,0.5132814158234733,0.0773909443010157,0.7387532133676094,0.4432519280205656,0,0
15,baseline,178,TTB-cap,5,-200.0,-300.0,0.8,0.8,1,0.5132853505952278,0.07739053511818292,0.7390644955300127,0.4434386973180076,0,0
15,baseline,179,TTB-cap,4,60.0,-240.0,0.5,0.5,0,0.5130854446761768,0.0773916798881695,0.7389612452350698,0.44337674714104186,0,0
15,baseline,180,TTB-cap,4,-200.0,-440.0,0.5,0.75,1,0.5129513145623784,0.07739206852459243,0.7390170670037928,0.44341024020227565,0,0
15,baseline,181,TTB-cap,5,100.0,-340.0,1.0,0.4,0,0.5130359620008939,0.0773912944899579,0.739321608040201,0.4435929648241206,0,0
15,baseline,182,TTB-cap,5,-200.0,-540.0,0.8,0.8,1,0.5130676893470509,0.07739074588527792,0.7396223470661674,0.4437734082397004,0,0
15,baseline,183,TTB-cap,5,60.0,-480.0,0.8,0.8,0,0.5130684167095243,0.07739046952860748,0.7399193548387097,0.4439516129032258,0,0
15,baseline,184,TTB-cap,5,-200.0,-680.0,0.6,0.8,1,0.5129690777715179,0.07739087010105847,0.7402127003699137,0.44412762022194824,0,0
15,baseline,185,TTB-cap,3,100.0,-580.0,1.0,1.0,0,0.5130190642847661,0.07739000775903676,0.7400184275184276,0.44401105651105655,0,0
15,baseline,186,TTB-cap,5,-200.0,-780.0,0.6,0.6,1,0.5128943417609909,0.0773905679534818,0.7403083028083028,0.4441849816849817,0,0
15,baseline,187,TTB-cap,4,100.0,-680.0,1.0,1.0,0,0.5130138290899812,0.07738966543261142,0.7403554070473877,0.4442132442284326,0,0
15,baseline,188,TTB-cap,3,100.0,-580.0,1.0,1.0,0,0.5130779398852838,0.07738869912011988,0.7401634382566586,0.4440980629539952,0,0
15,baseline,189,TTB-cap,5,100.0,-480.0,1.0,0.6,0,0.5132129097481828,0.07738715632310599,0.739846570397112,0.4439079422382672,0,0
15,baseline,190,TTB-cap,5,100.0,-380.0,1.0,1.0,0,0.5133271967196107,0.0773862903376237,0.7401315789473684,0.444078947368421,0,0
15,baseline,191,TTB-cap,5,-200.0,-580.0,0.6,0.8,1,0.5132211791152066,0.07738650499910713,0.7404131985731273,0.44424791914387635,0,0
15,baseline,192,TTB-cap,5,100.0,-480.0,1.0,0.6,0,0.5133385678021737,0.07738563514487751,0.740691489361702,0.4444148936170212,0,0
15,baseline,193,TTB-cap,5,100.0,-380.0,1.0,1.0,0,0.5134865725192344,0.07738400047995048,0.7403789659224442,0.44422737955346653,0,0
15,baseline,194,TTB-cap,4,60.0,-320.0,0.75,0.75,0,0.5134769205996583,0.0773834013385448,0.7402777777777778,0.44416666666666665,0,0
15,baseline,195,TTB-cap,4,60.0,-260.0,0.75,0.75,0,0.5134569487930374,0.07738323854760722,0.7403230500582072,0.4441938300349243,0,0
15,baseline,196,TTB-cap,4,-200.0,-460.0,0.75,0.75,1,0.5134282683998619,0.07738299503829678,0.740223059096176,0.44413383545770563,0,0
15,baseline,197,TTB-cap,4,-200.0,-660.0,0.75,0.75,1,0.5134178409320788,0.07738298019273956,0.7402681660899655,0.44416089965397926,0,0
15,baseline,198,TTB-cap,5,-200.0,-860.0,0.8,0.8,1,0.5134321490448907,0.07738260316495424,0.7405389908256881,0.44432339449541286,0,0
15,baseline,199,TTB-cap,4,100.0,-760.0,1.0,0.5,0,0.5135133416155363,0.07738193687073755,0.740582191780822,0.4443493150684932,0,0
15,baseline,200,TTB-cap,4,60.0,-700.0,0.75,0.5,0,0.5134678269070357,0.07738190627490814,0.7406250000000001,0.444375,0,0
15,baseline,1,Blind,4,-200.0,-200.0,0.0,0.5,2,0.5,0.08333333333333327,0.18253968253968256,0.10952380952380954,0,0
15,baseline,2,Blind,3,60.0,-140.0,0.0,0.6666666666666666,0,0.5,0.08333333333333327,0.24149659863945572,0.14489795918367343,0,0
