run,group,cumulative_utility,mean_utility,mean_quality,fatal_errors,task_success_rate,final_trust_gini,final_collapse_index,mean_trust_var,a9_first_delay,a10_first_delay,a9_first20_rate,a9_var_convergence,a8_trust_quality_corr
50,TRUE,80.0,0.4,0.771083333333333,60,0.72,0.6634895227008148,0.4030937136204889,0.06647021525282316,1,8,0.4,3,0.0
50,Blind,-21120.0,-105.6,0.39541666666666686,181,0.36,0.6279624277456648,0.37677745664739887,0.0833333333333335,2,1,0.1,999,0.0
50,MOO,-21040.0,-105.2,0.6554999999999994,157,0.34,0.7915000000000001,0.47990000000000005,0.07293255716226066,999,999,0.0,999,0.0
51,TRUE,2120.0,10.6,0.7570000000000001,52,0.76,0.5874110320284698,0.3624466192170819,0.06598973410878349,0,0,0.25,2,0.9376291323435796
51,Blind,-19260.0,-96.3,0.3790000000000001,171,0.395,0.5710900473933649,0.34265402843601894,0.0833333333333335,4,2,0.1,999,0.0
51,MOO,-7340.0,-36.7,0.6064999999999996,96,0.605,0.6992508813160987,0.4295505287896592,0.07248464288332039,999,999,0.0,999,0.0866761750886003
52,TRUE,1340.0,6.7,0.7626666666666663,58,0.745,0.6569767441860466,0.41418604651162794,0.0684335672570366,0,0,0.25,999,0.938298470040628
52,Blind,-20380.0,-101.9,0.3820833333333332,174,0.375,0.6058643771827708,0.3635186263096624,0.0833333333333335,12,18,0.1,999,0.0
52,MOO,900.0,4.5,0.7626666666666665,59,0.735,0.737173784104389,0.44230427046263343,0.07501825065786998,999,999,0.0,999,0.0
53,TRUE,1120.0,5.6,0.7945833333333334,62,0.73,0.6700346420323327,0.4070207852193996,0.0679837392641391,0,8,0.45,1,0.8403986742412834
53,Blind,-22580.0,-112.9,0.3845000000000005,181,0.335,0.6100086906141367,0.366005214368482,0.0833333333333335,7,2,0.15,999,0.0
53,MOO,2900.0,14.5,0.7894166666666667,50,0.765,0.7413256227758007,0.44479537366548044,0.07518246820849844,999,999,0.0,999,0.0
54,TRUE,1860.0,9.3,0.7679999999999998,57,0.755,0.6312125748502995,0.3987275449101797,0.06779215035030361,0,0,0.45,0,0.7387726241227588
54,Blind,-20600.0,-103.0,0.3963333333333334,177,0.37,0.6093023255813954,0.3655813953488372,0.0833333333333335,21,5,0.0,999,0.0
54,MOO,480.0,2.4,0.7523333333333335,59,0.73,0.7434744779582367,0.446084686774942,0.07514698600534524,999,999,0.0,999,0.0
55,TRUE,1800.0,9.0,0.7527499999999998,57,0.75,0.5861966824644549,0.35171800947867293,0.0657940714610148,0,3,0.25,66,0.8501567885370647
55,Blind,-19380.0,-96.9,0.3875000000000003,169,0.395,0.5781990521327014,0.3469194312796208,0.0833333333333335,9,0,0.25,999,0.0
55,MOO,-16340.0,-81.7,0.6711666666666664,142,0.425,0.7333622685185186,0.44001736111111117,0.07306455800079574,999,999,0.0,999,0.0
56,TRUE,-1380.0,-6.9,0.7563333333333334,68,0.695,0.6691392479435958,0.4214835487661575,0.06936729959440044,0,0,0.25,3,0.8547419573481074
56,Blind,-22560.0,-112.8,0.4022500000000001,179,0.33,0.6211384439359269,0.3726830663615561,0.0833333333333335,31,2,0.0,999,0.0
56,MOO,-3240.0,-16.2,0.6334999999999998,87,0.68,0.7044441141498217,0.432666468489893,0.07329811841490312,999,999,0.0,999,-0.05596372768237564
57,TRUE,1020.0,5.1,0.7726666666666666,64,0.735,0.575735294117647,0.3554411764705882,0.0690156707376662,0,0,0.85,1,0.8613273776229023
57,Blind,-18300.0,-91.5,0.3890000000000002,151,0.415,0.5865963855421688,0.35195783132530123,0.0833333333333335,2,16,0.15,999,0.0
57,MOO,-8360.0,-41.8,0.5836666666666668,106,0.59,0.7501477541371158,0.46008865248226943,0.07283927363345455,999,999,0.0,999,-0.03594011729582104
