run,scenario,round,group,modules,utility,cumulative_utility,quality_true,quality_surface,fatal,trust_mean,trust_var,trust_gini,collapse_index,a9_selected,a10_selected
1,baseline,57,Blind,5,-200.0,-7240.0,0.4,0.4,1,0.5,0.08333333333333326,0.5729863692688972,0.3437918215613383,0,0
1,baseline,58,Blind,3,60.0,-7180.0,0.3333333333333333,0.3333333333333333,0,0.5,0.08333333333333326,0.5735294117647058,0.3441176470588235,0,0
1,baseline,59,Blind,3,60.0,-7120.0,0.3333333333333333,0.3333333333333333,0,0.5,0.08333333333333326,0.562909090909091,0.3377454545454546,1,0
1,baseline,60,Blind,5,-200.0,-7320.0,0.6,0.6,1,0.5,0.08333333333333326,0.5638095238095238,0.33828571428571425,0,0
1,baseline,61,Blind,3,60.0,-7260.0,0.3333333333333333,0.3333333333333333,0,0.5,0.08333333333333326,0.5531213191990578,0.33187279151943466,1,0
1,baseline,62,Blind,3,60.0,-7200.0,0.0,0.0,0,0.5,0.08333333333333326,0.5510489510489511,0.33062937062937064,0,0
1,baseline,63,Blind,4,-200.0,-7400.0,0.5,0.25,2,0.5,0.08333333333333326,0.5439080459770116,0.3263448275862069,0,0
1,baseline,64,Blind,5,-200.0,-7600.0,0.4,0.6,1,0.5,0.08333333333333326,0.5455367231638417,0.327322033898305,0,0
1,baseline,65,Blind,4,-200.0,-7800.0,0.25,0.5,1,0.5,0.08333333333333326,0.5395763656633221,0.32374581939799324,0,0
1,baseline,66,Blind,4,-200.0,-8000.0,0.25,0.5,1,0.5,0.08333333333333326,0.5425742574257426,0.32554455445544556,0,0
1,baseline,67,Blind,3,60.0,-7940.0,0.0,0.3333333333333333,0,0.5,0.08333333333333326,0.5437908496732027,0.3262745098039216,0,0
1,baseline,68,Blind,4,-200.0,-8140.0,0.25,0.25,1,0.5,0.08333333333333326,0.5453763440860215,0.3272258064516129,0,0
1,baseline,69,Blind,5,-200.0,-8340.0,0.2,0.6,2,0.5,0.08333333333333326,0.5473015873015874,0.32838095238095244,0,0
1,baseline,70,Blind,4,-200.0,-8540.0,0.25,0.25,2,0.5,0.08333333333333326,0.5475444096133752,0.32852664576802515,0,0
1,baseline,71,Blind,5,-200.0,-8740.0,0.4,0.6,2,0.5,0.08333333333333326,0.5530864197530865,0.3318518518518519,0,0
