run,scenario,round,group,modules,utility,cumulative_utility,quality_true,quality_surface,fatal,trust_mean,trust_var,trust_gini,collapse_index,a9_selected,a10_selected
1,observation_manipulated,9,TRUE,5,60.0,-220.0,0.8,0.4,0,0.5116152107238341,0.07700138446595217,0.3677248677248677,0.2206349206349206,0,0
1,observation_manipulated,10,TRUE,5,60.0,-160.0,0.6,0.8,0,0.5113158781153347,0.07627621058573963,0.3547215496368039,0.21283292978208235,0,0
1,observation_manipulated,1,Blind,5,60.0,60.0,0.8,0.6,0,0.5,0.08333333333333327,0.24436090225563922,0.14661654135338353,0,0
1,observation_manipulated,2,Blind,4,-220.0,-160.0,0.0,0.5,1,0.5,0.08333333333333327,0.3012422360248448,0.18074534161490688,0,0
1,observation_manipulated,3,Blind,5,-220.0,-380.0,0.4,0.6,2,0.5,0.08333333333333327,0.3877551020408163,0.23265306122448978,0,0
1,observation_manipulated,4,Blind,5,-220.0,-600.0,0.4,0.4,1,0.5,0.08333333333333327,0.3787878787878789,0.22727272727272732,0,0
1,observation_manipulated,5,Blind,4,-220.0,-820.0,0.25,0.75,2,0.5,0.08333333333333327,0.4343629343629345,0.2606177606177607,0,0
1,observation_manipulated,6,Blind,4,-220.0,-1040.0,0.25,0.25,1,0.5,0.08333333333333327,0.4337979094076656,0.26027874564459935,0,0
1,observation_manipulated,7,Blind,3,60.0,-980.0,0.6666666666666666,0.6666666666666666,0,0.5,0.08333333333333327,0.4058441558441559,0.24350649350649353,0,0
1,observation_manipulated,8,Blind,5,-220.0,-1200.0,0.0,0.4,2,0.5,0.08333333333333327,0.43877551020408156,0.2632653061224489,0,0
1,observation_manipulated,9,Blind,5,-220.0,-1420.0,0.4,0.4,1,0.5,0.08333333333333327,0.4656084656084656,0.2793650793650793,0,0
1,observation_manipulated,10,Blind,5,-220.0,-1640.0,0.2,0.2,1,0.5,0.08333333333333327,0.45883777239709445,0.27530266343825666,0,0
1,observation_manipulated,1,TTB,5,-220.0,-220.0,0.0,0.4,3,0.4980222351123813,0.082551408616925,0.2293233082706767,0.13759398496240602,0,0
1,observation_manipulated,2,TTB,4,-220.0,-440.0,0.0,0.75,1,0.4981970340662276,0.08207484520209235,0.3509316770186335,0.2105590062111801,0,0
1,observation_manipulated,3,TTB,5,-220.0,-660.0,0.2,0.6,2,0.4977212550047608,0.08153924819470522,0.4336734693877551,0.260204081632653,0,0
1,observation_manipulated,4,TTB,5,-220.0,-880.0,0.0,0.2,3,0.4918260033574837,0.08045972427441546,0.4826839826839828,0.2896103896103897,0,0
1,observation_manipulated,5,TTB,4,-220.0,-1100.0,0.0,0.5,2,0.4879092495352043,0.07978604732085921,0.5115830115830116,0.30694980694980695,0,0
1,observation_manipulated,6,TTB,4,-220.0,-1320.0,0.0,0.5,1,0.487962518366228,0.07923116570298946,0.5487804878048781,0.32926829268292684,0,0
1,observation_manipulated,7,TTB,3,60.0,-1260.0,0.0,0.3333333333333333,0,0.4852521488023746,0.0787568166742912,0.5746753246753247,0.3448051948051948,0,0
1,observation_manipulated,8,TTB,5,-220.0,-1480.0,0.2,0.8,1,0.48226443474297165,0.07807748637202891,0.5903790087463556,0.3542274052478134,0,0
1,observation_manipulated,9,TTB,5,-220.0,-1700.0,0.0,0.4,2,0.48120235468405526,0.07759601989014701,0.6005291005291005,0.36031746031746026,0,0
1,observation_manipulated,10,TTB,5,-220.0,-1920.0,0.2,0.6,1,0.4796678141219447,0.07727964915751279,0.616222760290557,0.3697336561743342,0,0
2,observation_manipulated,1,TRUE,5,60.0,60.0,0.8,1.0,0,0.5042259330502177,0.08248641805901051,0.16917293233082709,0.10150375939849625,0,0
2,observation_manipulated,2,TRUE,4,100.0,160.0,1.0,0.75,0,0.5052638098165368,0.08196795194855894,0.2515527950310559,0.15093167701863353,0,0
2,observation_manipulated,3,TRUE,5,-220.0,-60.0,0.8,1.0,1,0.5096261817199588,0.08125893712462402,0.3265306122448981,0.19591836734693885,0,0
2,observation_manipulated,4,TRUE,5,60.0,0.0,0.8,0.4,0,0.5108486178988246,0.08010363420165167,0.3658008658008658,0.21948051948051947,0,0
2,observation_manipulated,5,TRUE,4,60.0,60.0,0.75,0.75,0,0.5140696563967548,0.07946677954799765,0.40347490347490345,0.24208494208494205,0,0
2,observation_manipulated,6,TRUE,4,-220.0,-160.0,0.5,1.0,1,0.5174800259717419,0.07867627224812802,0.3850174216027875,0.2310104529616725,0,0
2,observation_manipulated,7,TRUE,3,-220.0,-380.0,0.6666666666666666,0.3333333333333333,1,0.518352588995123,0.07789438118353362,0.37337662337662336,0.22402597402597402,0,0
2,observation_manipulated,8,TRUE,5,60.0,-320.0,0.8,0.6,0,0.5182254323358217,0.07752882438671405,0.39504373177842567,0.2370262390670554,0,0
2,observation_manipulated,9,TRUE,5,100.0,-220.0,1.0,1.0,0,0.5170698866931323,0.07694859378105018,0.39682539682539675,0.23809523809523803,0,0
2,observation_manipulated,10,TRUE,4,60.0,-160.0,0.5,0.75,0,0.5167451556124927,0.07639141251873026,0.38916256157635476,0.23349753694581285,0,0
2,observation_manipulated,1,Blind,5,60.0,60.0,0.8,0.8,0,0.5,0.08333333333333327,0.22180451127819545,0.13308270676691727,0,0
2,observation_manipulated,2,Blind,4,-220.0,-160.0,0.25,0.75,1,0.5,0.08333333333333327,0.29503105590062106,0.17701863354037264,0,0
2,observation_manipulated,3,Blind,5,60.0,-100.0,0.8,0.2,0,0.5,0.08333333333333327,0.3979591836734695,0.2387755102040817,0,0
2,observation_manipulated,4,Blind,5,-220.0,-320.0,0.2,0.2,1,0.5,0.08333333333333327,0.45238095238095233,0.2714285714285714,0,0
2,observation_manipulated,5,Blind,4,-220.0,-540.0,0.25,0.25,2,0.5,0.08333333333333327,0.4922779922779923,0.2953667953667954,0,0
2,observation_manipulated,6,Blind,4,60.0,-480.0,0.5,0.25,0,0.5,0.08333333333333327,0.47560975609756095,0.28536585365853656,0,0
2,observation_manipulated,7,Blind,3,-220.0,-700.0,0.0,0.0,1,0.5,0.08333333333333327,0.44805194805194803,0.2688311688311688,0,0
2,observation_manipulated,8,Blind,5,-220.0,-920.0,0.4,0.4,3,0.5,0.08333333333333327,0.467930029154519,0.2807580174927114,0,0
2,observation_manipulated,9,Blind,5,-220.0,-1140.0,0.0,0.6,3,0.5,0.08333333333333327,0.46825396825396837,0.280952380952381,0,0
2,observation_manipulated,10,Blind,4,-220.0,-1360.0,0.0,0.75,2,0.5,0.08333333333333327,0.43349753694581294,0.26009852216748774,0,0
2,observation_manipulated,1,TTB,5,-220.0,-220.0,0.2,0.8,3,0.4992221141118557,0.08254923969341005,0.2293233082706767,0.13759398496240602,0,0
2,observation_manipulated,2,TTB,4,60.0,-160.0,0.25,1.0,0,0.5035674701970531,0.08191390273500691,0.3385093167701865,0.20310559006211187,0,0
2,observation_manipulated,3,TTB,5,-220.0,-380.0,0.2,0.8,2,0.5026590131209444,0.0814626898145232,0.4285714285714286,0.2571428571428572,0,0
2,observation_manipulated,4,TTB,5,-220.0,-600.0,0.2,0.4,1,0.5004219235469346,0.08052511313366484,0.4956709956709957,0.2974025974025974,0,0
2,observation_manipulated,5,TTB,4,-220.0,-820.0,0.25,0.5,1,0.4987595361389358,0.08008764798336375,0.5347490347490347,0.3208494208494208,0,0
2,observation_manipulated,6,TTB,4,-220.0,-1040.0,0.0,0.5,1,0.4980176604340379,0.07966568820778508,0.5731707317073171,0.34390243902439027,0,0
2,observation_manipulated,7,TTB,3,-220.0,-1260.0,0.0,0.6666666666666666,1,0.4951731697461919,0.07933541799093723,0.5974025974025974,0.3584415584415584,0,0
